step,policy_gradient_loss,value_loss,entropy_loss,total_loss,episodic_reward
2924544,-0.0015096144081326202,920849.9287109375,0.4338755046017468,136734.953125,
2932736,0.0010701042003347539,593252.8360351563,0.4358571018092334,112292.1875,
2940928,-0.00040475860114383975,572197.1916015625,0.4373420072719455,114740.0,
2949120,0.0006384976019035094,568087.3084960937,0.4399426531046629,113453.5625,
2957312,-0.00012473217029764782,653739.1172851563,0.450628031603992,149654.125,
2965504,-0.001966084434388904,531626.5663085937,0.4570761900395155,120100.8515625,
2973696,0.00031251648033503443,509052.6201171875,0.45763785848394034,112588.96875,
2981888,-0.00046209006068238524,505621.3591796875,0.4585608717054129,98525.6484375,
2990080,0.0005333285971573787,455540.59638671874,0.45956697734072804,84413.4296875,
2998272,-0.0006502045231172815,435193.13671875,0.46019498044624924,82330.328125,
3006464,-0.0009697391582449199,475273.89521484374,0.4529053342528641,88031.2578125,
3014656,-0.00013885487132938578,413408.0736328125,0.4469054501503706,81779.2109375,
3022848,0.00047885966778267176,552160.73671875,0.4393652450293303,111266.4375,
3031040,0.0010872505823499522,412647.5623046875,0.43719710120931266,81419.046875,
3039232,-0.0007580523182696197,539104.8360351563,0.43772232811897993,97474.390625,
3047424,0.0008454573377093766,509737.77373046876,0.43612536052241924,91314.6796875,
3055616,0.00016030218394007533,419536.7205078125,0.43960181530565023,82241.859375,
3063808,0.000324291950892075,431551.61279296875,0.4382370232604444,88640.234375,
3072000,-0.000768107292969944,438475.0271484375,0.4381367642432451,85193.8984375,
3080192,0.00012854692977271043,414012.2859375,0.4488989658653736,81017.7578125,
3088384,-0.00030055248862481676,413463.62265625,0.4622077408246696,80759.734375,
3096576,-3.121196714346297e-05,417588.92919921875,0.47067432636395096,84574.0,
3104768,9.340365686512086e-05,410123.3612304687,0.48031805623322726,83125.859375,
3112960,-0.001246917210664833,398495.7708984375,0.4848083180375397,78559.484375,
3121152,-0.0001730330586724449,409319.7904296875,0.4867377821356058,82729.578125,
3129344,-0.0009932282624504295,421066.42314453126,0.48298209672793746,82024.3828125,
3137536,-0.0009305093881266657,422165.2383789063,0.4679348920471966,82802.7265625,
3145728,0.0007956973182444927,421785.84228515625,0.4623834727331996,81199.328125,
3153920,0.0006766757382138166,417132.2325195313,0.46342655196785926,83890.75,
3162112,-0.0009830415105170688,401252.71953125,0.46423024535179136,78042.734375,
3170304,0.0017560256077558734,441396.8681640625,0.4704306837171316,86610.484375,
3178496,-0.0015331849237554707,538484.6665039062,0.47127431640401485,104243.2734375,
3186688,0.0007513163440307835,418770.1640625,0.47491905391216277,81565.8984375,
3194880,0.0007795209872710984,419772.08154296875,0.4760945660993457,83742.3046875,
3203072,-0.00010972764575853944,405748.03974609374,0.47623161496594546,79450.8984375,
3211264,0.00024630007646919694,408537.1483398437,0.4854130340740085,79331.984375,
3219456,-0.0001167823083960684,433282.4265625,0.48893564082682134,84839.671875,
3227648,0.0003676807798910886,416751.614453125,0.4892495927400887,82448.3359375,
3235840,0.0006153257083497011,398581.18505859375,0.49474213561043145,79318.3515625,
3244032,0.0012428891692252363,400928.90185546875,0.500121148955077,76690.3046875,
3252224,0.0003592739427404013,413222.5907226562,0.49787666304036976,79459.8515625,
3260416,-2.705217630136758e-05,403542.9375976563,0.5014901046641171,80535.953125,
3268608,0.0010715637166867965,401356.7728515625,0.5060066798701882,78751.984375,
3276800,0.0008084799788775854,396939.291796875,0.5088845076039433,76691.6484375,
3284992,9.361707489006222e-05,400956.598828125,0.5153219724074006,80952.3125,
3293184,-0.0023656475474126636,456696.703125,0.5175875432789325,91991.6171875,
3301376,0.0008774429297773167,446555.3333984375,0.5119074845686555,86023.5703125,
3309568,-0.00019100732606602833,447408.2728515625,0.5076737968251109,94854.734375,
3317760,0.0012455572526960169,444606.6634765625,0.5089070178568363,86251.671875,
3325952,0.00120345406467095,409477.0303710938,0.5123497772961855,83065.5625,
3334144,0.0009341224198578857,427652.0931640625,0.5199341680854559,83464.1171875,
3342336,0.0010909790173172951,419152.3208984375,0.5252055795863271,83307.40625,
3350528,0.0008196982838853728,434096.6423828125,0.5244294727221132,83516.0703125,
3358720,0.0011584691696043593,455882.48486328125,0.5297236338257789,87332.7890625,
3366912,0.00027600869798334317,416916.43330078124,0.5402859356254339,83051.984375,
3375104,0.0003008731728186831,482499.2044921875,0.5495147347450257,95913.546875,
3383296,-0.0002787056699162349,485879.9505859375,0.5489977780729532,91406.578125,
3391488,-0.001743445986721781,505960.3703125,0.550705779530108,94081.765625,
3399680,0.0004774454413563944,1153649.850390625,0.5595945507287979,159976.0,
3407872,-0.0019521093090588693,1509189.4291015626,0.5592567382380367,220269.0625,
3416064,0.0016191849368624388,2217431.6291015623,0.5528233252465725,384265.5625,
3424256,-0.000268149410476326,3518132.6484375,0.5503735220059752,1035112.375,
3432448,-0.0012963432269316399,3951323.159375,0.5411523343995214,843715.1875,
3440640,0.0008415024698479101,4208987.0125,0.5379189698025584,887724.25,
3448832,-0.00047974043991416693,5114127.740625,0.5396848786622286,678098.5,
3457024,0.0008170101442374289,1894487.5474609374,0.5379760416224599,300054.09375,
3465216,-0.003478004031785531,2542347.257421875,0.5349687887355685,842786.75,
3473408,-0.0018673324382689315,4023982.04453125,0.5236023489385844,698162.4375,
3481600,-0.001433708524564281,2465281.227734375,0.5127154650166631,477787.625,
3489792,-0.0005879192009160761,2065133.3642578125,0.5059857221320272,422516.96875,
3497984,-0.0002830325916875154,10104937.421875,0.5020130710676313,2038731.875,
3506176,0.0008233495544118341,3486265.122265625,0.500075170584023,693197.3125,
3514368,-0.00048119407656486144,3791340.147265625,0.4983089077286422,835976.9375,
3522560,-5.0310812730458566e-05,3408640.13203125,0.4929011983796954,537403.375,
3530752,0.0009595697025361005,1435987.9234375,0.48704889994114636,297673.90625,
3538944,-0.00018017013499047608,817961.947265625,0.48758338307961824,118508.84375,
3547136,0.0009980607261240947,1805470.38046875,0.4888610735535622,489911.1875,
3555328,0.002357244538143277,1227674.7734375,0.49436338124796747,179729.25,
3563520,-0.000933319910109276,2363221.8484375,0.4932104771025479,572365.5625,
3571712,-0.000736997010972118,2766202.4396484373,0.48215819541364907,417694.875,
3579904,0.00123483252900769,599256.5650390625,0.47348523130640385,115423.0625,
3588096,-0.0008592271746238111,1066838.9865234375,0.4586127775721252,161077.59375,
3596288,-0.0005786281268228777,952130.3240234375,0.44240237176418307,119761.5234375,
3604480,4.305372713133693e-05,4133176.255078125,0.43221106100827456,601007.9375,
3612672,-0.00111286652754643,2053013.909375,0.42172012515366075,355224.9375,
3620864,0.0012445228778233286,2114417.637890625,0.41630443576723336,431494.03125,
3629056,0.0011793124198447914,4450949.649609375,0.42067894181236626,1029043.9375,
3637248,-0.00047433874497073705,2310780.351171875,0.4224272548221052,260311.609375,
3645440,-0.0007094718192092841,1230843.6921875,0.4171686748974025,285014.90625,
3653632,0.0005429810378700494,768212.0796875,0.41750594237819316,161549.53125,
3661824,0.0010050683522422332,1552804.46875,0.41772434636950495,504169.5625,
3670016,-0.0007511466887081042,1839287.412109375,0.41189789632335305,592957.25,
3678208,-0.0011867414177686442,1846162.0904296874,0.40224129902198913,394926.0,
3686400,0.0012691958872892428,666460.0305664062,0.40053396988660095,116197.09375,
3694592,0.0006611797412915621,703512.5663085937,0.3969965664669871,164949.140625,
3702784,0.0006610548807657324,619260.7118164062,0.39111110381782055,102330.21875,
3710976,-0.000643218208278995,672241.4700195312,0.37932750433683393,119665.3671875,
3719168,0.0007941442512674257,1147180.5884765624,0.3672279417514801,227940.578125,
3727360,0.0011290982714854182,1001422.8381835937,0.36573323868215085,169646.046875,
3735552,-0.001732268445630325,1158606.2389648438,0.35627716183662417,224357.359375,
3743744,0.0003798565157921985,631052.931640625,0.3469454661011696,128502.3359375,
3751936,0.0006590603545191698,629031.9748046875,0.3549925576895475,112371.6171875,
3760128,0.00024235196578956675,384329.5056640625,0.3628343600779772,76140.3125,
3768320,0.00030040623460081406,455628.1075195313,0.3590242303907871,92696.546875,
3776512,0.00030531227675965054,423493.00703125,0.36112490892410276,83670.8203125,
3784704,0.0005303034929966088,393607.5421875,0.36244249567389486,79688.7578125,
3792896,-0.0022124119528598384,566737.4135742188,0.3540311388671398,91229.1328125,
3801088,0.0004918631239888782,501233.49462890625,0.3504111375659704,91871.453125,
3809280,0.000465332344538183,377821.8435546875,0.3573152508586645,84278.75,
3817472,0.0004447714200068731,364292.61474609375,0.3685866557061672,72083.3359375,
3825664,0.0009201289794873446,353500.9404296875,0.3787111587822437,70673.9765625,
3833856,0.0004446335256943712,356303.17626953125,0.3813200920820236,69337.75,
3842048,-0.0001252426409337204,371995.789453125,0.3910411285236478,70638.828125,
3850240,-0.00020336584275355564,369043.16328125,0.40419840449467304,70562.203125,
3858432,-0.00037858001014683395,360192.3495117187,0.4201002765446901,68039.09375,
3866624,0.00030338434844452423,365314.8341796875,0.43762086872011424,71647.5546875,
3874816,0.00027291432925267143,387214.9259765625,0.4486796454526484,75399.0859375,
3883008,0.0004178987517661881,358072.18515625,0.4500256565399468,69079.3828125,
3891200,0.00012102072651032358,356336.91533203126,0.45538961635902525,68377.8515625,
3899392,0.00043274501149426214,350540.8729492187,0.4684998705983162,72741.3203125,
3907584,0.00029729974121437406,366059.610546875,0.47686157366260884,68180.234375,
3915776,0.0007829770249372814,351590.9630859375,0.4846577218733728,69930.8671875,
3923968,-0.0007079895949573256,345203.13984375,0.4887181751430035,68363.046875,
3932160,-0.0014703682354593184,340138.06787109375,0.49397620726376773,63703.88671875,
3940352,0.0010918531734205317,358036.961328125,0.49813464768230914,70447.2265625,
3948544,0.00030610373287345285,381973.5240234375,0.5011581562459468,79859.6953125,
3956736,0.0002693342663405929,427722.0057617187,0.5074001399800181,110239.5703125,
3964928,0.0011278953526925762,348796.48125,0.5171282954514027,65509.671875,
3973120,0.00037405311595648525,350433.85791015625,0.5247138405218721,70776.1953125,
3981312,-0.0027698192614479923,481085.2134765625,0.5255519108846783,88609.296875,
3989504,0.0008781659918895457,364688.7419921875,0.527310181222856,72856.3203125,
3997696,0.0006338576233247295,348620.362109375,0.5213858254253865,66198.7109375,
4005888,-0.0017109542208345375,410711.323828125,0.511124374717474,88088.3828125,
