episode,reward,timesteps
7922,-29236.174,782765
7923,-15657.998,782865
7924,-25344.912,782965
7925,-15744.858,783065
7926,-10205.559,783165
7927,-3500.839,783265
7928,-9102.267,783365
7929,-13688.734,783465
7930,-15426.058,783565
7931,-3927.6128,783665
7932,-22406.898,783765
7933,-19237.098,783865
7934,-3875.0298,783965
7935,-4211.711,784065
7936,-18412.127,784165
7937,-7948.507,784265
7938,-10271.585,784365
7939,-13037.376,784465
7940,-10923.541,784565
7941,-11128.664,784665
7942,-11825.338,784765
7943,-13703.209,784865
7944,-12155.261,784965
7945,-25362.55,785065
7946,-17463.709,785165
7947,-47294.19,785265
7948,-16104.161,785365
7949,-7238.951,785465
7950,-4490.098,785565
7951,-13059.086,785665
7952,-36452.023,785765
7953,-9008.888,785865
7954,-9455.888,785965
7955,-6294.3804,786065
7956,-2507.8982,786165
7957,-9018.015,786265
7958,-6321.7124,786365
7959,-14104.086,786465
7960,-18646.637,786565
7961,-8498.017,786665
7962,-1958.9811,786765
7963,-42491.734,786865
7964,-12134.95,786965
7965,-7752.463,787065
7966,-7916.92,787165
7967,-5887.685,787265
7968,-16325.235,787365
7969,-14503.995,787465
7970,-3313.6328,787565
7971,-12131.579,787665
7972,-67888.3,787765
7973,-10552.336,787865
7974,-6839.3765,787965
7975,-41221.92,788065
7976,-48563.62,788165
7977,-4209.0405,788265
7978,-14925.346,788365
7979,-6534.8076,788465
7980,-6256.4824,788565
7981,-8711.467,788665
7982,-22490.57,788765
7983,-17370.207,788865
7984,-5220.5435,788965
7985,-22146.28,789065
7986,-9378.113,789165
7987,-13755.986,789265
7988,-17504.49,789365
7989,-30879.525,789465
7990,-2973.9663,789565
7991,-13945.706,789665
7992,-1460.464,789765
7993,-11251.876,789865
7994,-5376.0073,789965
7995,-8604.326,790065
7996,-48165.793,790165
7997,-14210.601,790265
7998,-12371.391,790365
7999,-23105.54,790465
8000,-9523.851,790565
8001,-14992.47,790665
8002,-7292.3506,790765
8003,-51417.61,790865
8004,-27033.498,790965
8005,-1295.1307,791065
8006,-36174.242,791165
8007,-49564.77,791265
8008,-18899.736,791365
8009,-10858.419,791465
8010,-14619.732,791565
8011,-14567.061,791665
8012,-5266.933,791765
8013,-28768.494,791865
8014,-64381.117,791965
8015,-2751.834,792065
8016,-11384.306,792165
8017,-8683.251,792265
8018,-16760.273,792365
8019,-9758.155,792465
8020,-7634.6084,792565
8021,-12670.584,792665
8022,-2895.5415,792765
8023,-29275.477,792865
8024,-15513.558,792965
8025,-47701.973,793065
8026,-13803.929,793165
8027,-27988.23,793265
8028,-5809.467,793365
8029,-10747.244,793465
8030,-25337.363,793565
8031,-9804.614,793665
8032,-16517.232,793765
8033,-15775.39,793865
8034,-8455.905,793965
8035,-66125.65,794065
8036,-2976.887,794165
8037,-12234.619,794265
8038,-33951.29,794365
8039,-38382.63,794465
8040,-12187.506,794565
8041,-8293.259,794665
8042,-15601.6875,794765
8043,-9266.571,794865
8044,-39697.527,794965
8045,-24579.977,795065
8046,-10227.6875,795165
8047,-12107.67,795265
8048,-4162.1035,795365
8049,-17901.148,795465
8050,-20720.283,795565
8051,-26518.03,795665
8052,-5250.37,795765
8053,-8021.8223,795865
8054,-5809.2866,795965
8055,-18326.47,796065
8056,-8163.2046,796165
8057,-28288.31,796265
8058,-7536.283,796365
8059,-19217.285,796465
8060,-6534.7397,796565
8061,-12948.279,796665
8062,-9604.528,796765
8063,-10743.251,796865
8064,-5899.2285,796965
8065,-5867.973,797065
8066,-10226.1455,797165
8067,-5249.969,797265
8068,-6558.4673,797365
8069,-7602.7583,797465
8070,-5265.7515,797565
8071,-23817.377,797665
8072,-2333.4194,797765
8073,-16809.473,797865
8074,-6664.5176,797965
8075,-26492.918,798065
8076,-7894.279,798165
8077,-12379.808,798265
8078,-7365.916,798365
8079,-7247.9854,798465
8080,-16167.678,798565
8081,-11970.28,798665
8082,-10963.381,798765
8083,-19130.598,798865
8084,-19363.53,798965
8085,-11987.598,799065
8086,-20818.818,799165
8087,-9034.681,799265
8088,-16170.494,799365
8089,-4874.8784,799465
8090,-9665.127,799565
8091,-8649.108,799665
8092,-6009.3735,799765
8093,-22521.242,799865
8094,-12291.256,799965
8095,-45692.02,800065
8096,-53057.145,800165
8097,-7356.8633,800265
8098,-9003.944,800365
8099,-7956.4785,800465
8100,-17931.29,800565
8101,-17349.756,800665
8102,-36477.816,800765
8103,-9349.874,800865
8104,-14183.351,800965
8105,-13803.535,801065
8106,-12997.366,801165
8107,-23532.857,801265
8108,-9443.441,801365
8109,-17699.848,801465
8110,-7947.873,801565
8111,-14076.98,801665
8112,-19677.889,801765
8113,-95452.805,801865
8114,-34464.734,801965
8115,-1770.6279,802065
8116,-10059.404,802165
8117,-41050.36,802265
8118,-19022.338,802365
8119,-10081.957,802465
8120,-11030.58,802565
8121,-13472.297,802665
8122,-10616.499,802765
8123,-29882.67,802865
8124,-8231.218,802965
8125,-21318.799,803065
8126,-29124.273,803165
8127,-10266.473,803265
8128,-15846.69,803365
8129,-10298.9795,803465
8130,-7072.53,803565
8131,-17198.361,803665
8132,-3475.1714,803765
8133,-16060.615,803865
8134,-28319.994,803965
8135,-7312.2046,804065
8136,-14937.847,804165
8137,-6158.961,804265
8138,-12803.17,804365
8139,-13359.308,804465
8140,-35212.723,804565
8141,-8187.7695,804665
8142,-17618.902,804765
8143,-36963.633,804865
8144,-15184.581,804965
8145,-64465.414,805065
8146,-7609.7944,805165
8147,-4933.155,805265
8148,-18343.195,805365
8149,-10817.555,805465
8150,-34036.723,805565
8151,-28110.525,805665
8152,-8903.269,805765
8153,-11940.85,805865
8154,-7369.2056,805965
8155,-17685.715,806065
8156,-48155.5,806165
8157,-26993.014,806265
8158,-14732.623,806365
8159,-27260.922,806465
8160,-15102.367,806565
8161,-15488.786,806665
8162,-13927.897,806765
8163,-24514.055,806865
8164,-7692.832,806965
8165,-10549.855,807065
8166,-27127.586,807165
8167,-12423.939,807265
8168,-10918.604,807365
8169,-14840.674,807465
8170,-8878.488,807565
8171,-11328.171,807665
8172,-4323.089,807765
8173,-10897.573,807865
8174,-6975.861,807965
8175,-2961.0803,808065
8176,-15044.479,808165
8177,-15572.416,808265
8178,-19484.709,808365
8179,-15106.731,808465
8180,-13462.564,808565
8181,-3953.2861,808665
8182,-20559.922,808765
8183,-37416.34,808865
8184,-13041.678,808965
8185,-23810.037,809065
8186,-4406.8525,809165
8187,-37486.5,809265
8188,-7225.8623,809365
8189,-34932.484,809465
8190,-17901.75,809565
8191,-29892.746,809665
8192,-9614.124,809765
8193,-15411.812,809865
8194,-5490.9424,809965
8195,-38048.867,810065
8196,-33078.13,810165
8197,-9614.078,810265
8198,-12408.371,810365
8199,-12273.903,810465
8200,-13817.178,810565
8201,-11665.667,810665
8202,-1992.395,810765
8203,-26417.145,810865
8204,-14643.549,810965
8205,-28575.729,811065
8206,-18869.174,811165
8207,-7633.9395,811265
8208,-12963.087,811365
8209,-7907.5137,811465
8210,-31084.484,811565
8211,-19480.328,811665
8212,-4058.7737,811765
8213,-16881.93,811865
8214,-11452.797,811965
8215,-6671.282,812065
8216,-10678.098,812165
8217,-17852.53,812265
8218,-10441.269,812365
8219,-18598.506,812465
8220,-8613.801,812565
8221,-9915.321,812665
8222,-19326.025,812765
8223,-2901.732,812865
8224,-17916.46,812965
8225,-28790.697,813065
8226,-13348.9,813165
8227,-9085.415,813265
8228,-5886.1133,813365
8229,-24371.455,813465
8230,-7500.3003,813565
8231,-3185.4766,813665
8232,-17137.025,813765
8233,-7854.0625,813865
8234,-10005.322,813965
8235,-6351.2915,814065
8236,-19174.049,814165
8237,-7374.5537,814265
8238,-26682.611,814365
8239,-8805.004,814465
8240,-17768.355,814565
8241,-5568.849,814665
8242,-11565.785,814765
8243,-14725.48,814865
8244,-4435.813,814965
8245,-20616.387,815065
8246,-4153.9077,815165
8247,-12944.399,815265
8248,-6661.6514,815365
8249,-8599.636,815465
8250,-20366.045,815565
8251,-21526.4,815665
8252,-31793.717,815765
8253,-30237.838,815865
8254,-21985.613,815965
8255,-20896.742,816065
8256,-25278.834,816165
8257,-17445.777,816265
8258,-11789.902,816365
8259,-8049.165,816465
8260,-6730.9683,816565
8261,-18944.371,816665
8262,-23237.107,816765
8263,-15240.054,816865
8264,-12130.739,816965
8265,-16085.173,817065
8266,-24505.787,817165
8267,-21795.629,817265
8268,-12387.778,817365
8269,-9519.129,817465
8270,-14764.988,817565
8271,-12492.065,817665
8272,-23824.047,817765
8273,-7620.5884,817865
8274,-12687.863,817965
8275,-19426.115,818065
8276,-15192.138,818165
8277,-15137.323,818265
8278,-4795.5234,818365
8279,-6910.077,818465
8280,-11648.419,818565
8281,-6068.7363,818665
8282,-26763.848,818765
8283,-15570.366,818865
8284,-6967.395,818965
8285,-33888.72,819065
8286,-9490.478,819165
8287,-47439.848,819265
8288,-29651.346,819365
8289,-10935.213,819465
8290,-18410.049,819565
8291,-35164.383,819665
8292,-42515.156,819765
8293,-12451.335,819865
8294,-34902.863,819965
8295,-6173.9614,820065
8296,-2800.5972,820165
8297,-16909.67,820265
8298,-9414.145,820365
8299,-9086.942,820465
8300,-15801.188,820565
8301,-20088.273,820665
8302,-9437.99,820765
8303,-17851.36,820865
8304,-13121.318,820965
8305,-28042.678,821065
8306,-21358.916,821165
8307,-9817.133,821265
8308,-11286.619,821365
8309,-22959.592,821465
8310,-16429.205,821565
8311,-5582.793,821665
8312,-16539.348,821765
8313,-11979.253,821865
8314,-1908.2931,821965
8315,-10334.978,822065
8316,-7801.059,822165
8317,-64581.24,822265
8318,-51047.45,822365
8319,-4943.4043,822465
8320,-8617.988,822565
8321,-6344.062,822665
8322,-15281.888,822765
8323,-3170.8247,822865
8324,-9310.163,822965
8325,-15648.471,823065
8326,-9993.773,823165
8327,-3552.9001,823265
8328,-9137.719,823365
8329,-57379.88,823465
8330,-13469.438,823565
8331,-8965.581,823665
8332,-21399.82,823765
8333,-21155.81,823865
8334,-14371.07,823965
8335,-21657.156,824065
8336,-8817.936,824165
8337,-9069.267,824265
8338,-11395.089,824365
8339,-9490.725,824465
8340,-8545.262,824565
8341,-8589.027,824665
8342,-30398.93,824765
8343,-50934.29,824865
8344,-55448.81,824965
8345,-22296.742,825065
8346,-10128.918,825165
8347,-14795.997,825265
8348,-10928.158,825365
8349,-5457.3354,825465
8350,-12395.903,825565
8351,-15546.847,825665
8352,-13215.908,825765
8353,-19618.957,825865
8354,-9325.524,825965
8355,-14145.131,826065
8356,-2864.1704,826165
8357,-19459.42,826265
8358,-4220.964,826365
8359,-8456.733,826465
8360,-33188.96,826565
8361,-3731.9849,826665
8362,-17372.885,826765
8363,-25537.736,826865
8364,-9008.291,826965
8365,-9545.963,827065
8366,-5562.981,827165
8367,-8149.5786,827265
8368,-5276.723,827365
8369,-24703.752,827465
8370,-6649.315,827565
8371,-20039.93,827665
8372,-30424.842,827765
8373,-15578.657,827865
8374,-14568.088,827965
8375,-31654.52,828065
8376,-26386.857,828165
8377,-9539.597,828265
8378,-27061.068,828365
8379,-16058.053,828465
8380,-26404.525,828565
8381,-36887.785,828665
8382,-22733.742,828765
8383,-37736.527,828865
8384,-32578.434,828965
8385,-35630.14,829065
8386,-7147.918,829165
8387,-16948.023,829265
8388,-25460.074,829365
8389,-13682.814,829465
8390,-17130.938,829565
8391,-4861.0923,829665
8392,-10763.227,829765
8393,-9952.154,829865
8394,-6152.973,829965
8395,-37053.043,830065
8396,-34730.35,830165
8397,-28339.5,830265
8398,-14238.798,830365
8399,-45711.414,830465
8400,-13033.539,830565
8401,-12322.516,830665
8402,-9383.158,830765
8403,-10474.1045,830865
8404,-12982.027,830965
8405,-10287.877,831065
8406,-48791.035,831165
8407,-17524.123,831265
8408,-10959.5,831365
8409,-16131.143,831465
8410,-2536.0447,831565
8411,-28039.428,831665
8412,-2242.9844,831765
8413,-30063.342,831865
8414,-10038.879,831965
8415,-23212.703,832065
8416,-49331.547,832165
8417,-11194.378,832265
8418,-21362.592,832365
8419,-20858.629,832465
8420,-9203.127,832565
8421,-26400.064,832665
8422,-55089.895,832765
8423,-29067.824,832865
8424,-10399.134,832965
8425,-10673.7,833065
8426,-3250.8127,833165
8427,-20160.008,833265
8428,-5116.829,833365
8429,-29765.059,833465
8430,-33309.613,833565
8431,-6753.5347,833665
8432,-8335.271,833765
8433,-52544.344,833865
8434,-16288.042,833965
8435,-10953.855,834065
8436,-5431.3887,834165
8437,-9994.734,834265
8438,-23721.672,834365
8439,-25686.947,834465
8440,-27650.586,834565
8441,-7297.924,834665
8442,-17320.982,834765
8443,-15825.325,834865
8444,-2708.137,834965
8445,-10542.952,835065
8446,-8627.958,835165
8447,-2650.5435,835265
8448,-28561.676,835365
8449,-4984.5884,835465
8450,-11289.837,835565
8451,-5686.598,835665
8452,-46539.68,835765
8453,-10850.39,835865
8454,-8030.9644,835965
8455,-11135.474,836065
8456,-14904.629,836165
8457,-4960.278,836265
8458,-13586.779,836365
8459,-19468.791,836465
8460,-11628.034,836565
8461,-177041.47,836664
8462,-13093.139,836764
8463,-12197.115,836864
8464,-11335.335,836964
8465,-41647.004,837064
8466,-67570.27,837164
8467,-10284.94,837264
8468,-3979.7083,837364
8469,-39687.707,837464
8470,-9438.977,837564
8471,-33356.75,837664
8472,-22132.686,837764
8473,-15922.542,837864
8474,-44827.832,837964
8475,-42117.62,838064
8476,-17316.414,838164
8477,-15455.532,838264
8478,-25312.543,838364
8479,-6901.407,838464
8480,-19711.527,838564
8481,-11516.658,838664
8482,-13974.417,838764
8483,-28073.613,838864
8484,-8124.756,838964
8485,-10110.484,839064
8486,-9595.027,839164
8487,-22977.707,839264
8488,-18345.82,839364
8489,-7084.071,839464
8490,-15615.731,839564
8491,-5964.848,839664
8492,-3545.356,839764
8493,-7199.961,839864
8494,-4588.2925,839964
8495,-18785.771,840064
8496,-7033.0747,840164
8497,-108673.55,840264
8498,-4759.098,840364
8499,-30005.957,840464
8500,-38885.43,840564
8501,-28857.254,840664
8502,-33600.37,840764
8503,-26331.799,840864
8504,-17939.158,840964
8505,-10388.028,841064
8506,-6374.557,841164
8507,-8262.842,841264
8508,-16071.64,841364
8509,-13922.926,841464
8510,-10430.862,841564
8511,-27396.38,841664
8512,-10386.1875,841764
8513,-3102.153,841864
8514,-17163.55,841964
8515,-3521.6511,842064
8516,-3535.0547,842164
8517,-5857.6416,842264
8518,-3653.0188,842364
8519,-3367.82,842464
8520,-15639.605,842564
8521,-45949.992,842664
8522,-15767.947,842764
8523,-8341.078,842864
8524,-5011.137,842964
8525,-4425.215,843064
8526,-2614.797,843164
8527,-24694.36,843264
8528,-14341.929,843364
8529,-17496.695,843464
8530,-5061.138,843564
8531,-9733.593,843664
8532,-3154.315,843764
8533,-13297.188,843864
8534,-10125.742,843964
8535,-11765.219,844064
8536,-11020.931,844164
8537,-13340.802,844264
8538,-6422.7817,844364
8539,-19880.111,844464
8540,-5172.1226,844564
8541,-9901.77,844664
8542,-4413.103,844764
8543,-48810.14,844864
8544,-8030.433,844964
8545,-16422.246,845064
8546,-9030.312,845164
8547,-22820.46,845264
8548,-10267.01,845364
8549,-13384.258,845464
8550,-5463.387,845564
8551,-7375.5405,845664
8552,-16776.232,845764
8553,-37332.668,845864
8554,-9476.799,845964
8555,-14446.598,846064
8556,-7401.0083,846164
8557,-5704.345,846264
8558,-7007.001,846364
8559,-25816.059,846464
8560,-7486.689,846564
8561,-68578.516,846664
8562,-3405.1826,846764
8563,-6863.5527,846864
8564,-13722.518,846964
8565,-15033.369,847064
8566,-9807.3545,847164
8567,-5709.079,847264
8568,-7778.551,847364
8569,-8953.326,847464
8570,-23696.39,847564
8571,-3494.2266,847664
8572,-6624.405,847764
8573,-20702.639,847864
8574,-7109.5684,847964
8575,-13225.403,848064
8576,-3345.3408,848164
8577,-20094.186,848264
8578,-39893.43,848364
8579,-10850.45,848464
8580,-9724.245,848564
8581,-4156.28,848664
8582,-16064.11,848764
8583,-15835.558,848864
8584,-2767.6536,848964
8585,-18370.3,849064
8586,-10262.91,849164
8587,-6149.0786,849264
8588,-17739.844,849364
8589,-18029.164,849464
8590,-11342.0205,849564
8591,-8239.522,849664
8592,-29192.906,849764
8593,-16737.424,849864
8594,-15318.096,849964
8595,-5675.9956,850064
8596,-21802.66,850164
8597,-8770.406,850264
8598,-4889.193,850364
8599,-5056.7407,850464
8600,-9244.104,850564
8601,-3212.8745,850664
8602,-6446.964,850764
8603,-12355.225,850864
8604,-3339.909,850964
8605,-6090.1436,851064
8606,-11315.026,851164
8607,-10202.837,851264
8608,-6808.5293,851364
8609,-7378.2173,851464
8610,-19061.201,851564
8611,-5881.1484,851664
8612,-93326.664,851764
8613,-8070.691,851864
8614,-9754.142,851964
8615,-17868.803,852064
8616,-38040.273,852164
8617,-3983.2424,852264
8618,-16903.625,852364
8619,-5341.8394,852464
8620,-27037.816,852564
8621,-63744.066,852664
8622,-19500.604,852764
8623,-13059.508,852864
8624,-67928.586,852964
8625,-11014.272,853064
8626,-9939.689,853164
8627,-10458.756,853264
8628,-13603.662,853364
8629,-4804.9775,853464
8630,-11446.676,853564
8631,-75251.516,853664
8632,-17709.46,853764
8633,-5050.9766,853864
8634,-4819.845,853964
8635,-25398.184,854064
8636,-2230.0537,854164
8637,-17497.758,854264
8638,-6867.905,854364
8639,-11010.969,854464
8640,-18876.293,854564
8641,-13008.991,854664
8642,-17539.434,854764
8643,-12228.92,854864
8644,-5822.515,854964
8645,-14352.593,855064
8646,-5523.4004,855164
8647,-10774.687,855264
8648,-19951.203,855364
8649,-20669.68,855464
8650,-63333.496,855564
8651,-5482.3545,855664
8652,-44111.047,855764
8653,-6763.6343,855864
8654,-4054.2683,855964
8655,-7512.9355,856064
8656,-14127.888,856164
8657,-7059.541,856264
8658,-2800.783,856364
8659,-5209.3096,856464
8660,-10484.719,856564
8661,-11473.723,856664
8662,-28108.021,856764
8663,-9248.111,856864
8664,-4719.4688,856964
8665,-28432.754,857064
8666,-8253.965,857164
8667,-15610.386,857264
8668,-10687.638,857364
8669,-3073.501,857464
8670,-9673.195,857564
8671,-7735.158,857664
8672,-7131.18,857764
8673,-14353.556,857864
8674,-16626.117,857964
8675,-5872.0015,858064
8676,-12493.027,858164
8677,-13556.519,858264
8678,-10386.162,858364
8679,-8127.301,858464
8680,-34448.477,858564
8681,-17977.477,858664
8682,-28933.21,858764
8683,-6239.434,858864
8684,-27304.596,858964
8685,-3867.9019,859064
8686,-3585.4814,859164
8687,-11177.346,859264
8688,-8283.661,859364
8689,-56862.555,859464
8690,-12696.923,859564
8691,-9317.036,859664
8692,-18621.238,859764
8693,-8802.279,859864
8694,-6899.5825,859964
8695,-12403.922,860064
8696,-7782.0815,860164
8697,-10457.089,860264
8698,-17449.438,860364
8699,-6124.8286,860464
8700,-15390.536,860564
8701,-26204.318,860664
8702,-40828.266,860764
8703,-10083.57,860864
8704,-8907.709,860964
8705,-6787.754,861064
8706,-7402.692,861164
8707,-13330.566,861264
8708,-23176.838,861364
8709,-3655.9097,861464
8710,-29227.832,861564
8711,-22182.998,861664
8712,-24839.889,861764
8713,-12993.886,861864
8714,-77357.74,861964
8715,-23310.436,862064
8716,-12277.893,862164
8717,-17390.56,862264
8718,-12060.269,862364
8719,-22973.88,862464
8720,-8363.646,862564
8721,-14980.941,862664
8722,-9453.75,862764
8723,-7826.1807,862864
8724,-8931.592,862964
8725,-18768.064,863064
8726,-9399.142,863164
8727,-11122.183,863264
8728,-9183.724,863364
8729,-6809.327,863464
8730,-12048.081,863564
8731,-6055.5977,863664
8732,-8373.116,863764
8733,-21345.39,863864
8734,-11040.593,863964
8735,-11994.735,864064
8736,-7628.08,864164
8737,-7561.9624,864264
8738,-13238.252,864364
8739,-27345.73,864464
8740,-5687.4917,864564
8741,-17091.938,864664
8742,-16540.86,864764
8743,-19020.434,864864
8744,-14676.605,864964
8745,-9069.116,865064
8746,-15558.282,865164
8747,-2369.4321,865264
8748,-11350.401,865364
8749,-99258.164,865464
8750,-16468.22,865564
8751,-15084.505,865664
8752,-3426.4797,865764
8753,-15012.163,865864
8754,-10569.316,865964
8755,-14663.684,866064
8756,-7728.955,866164
8757,-57159.832,866264
8758,-7781.032,866364
8759,-8600.434,866464
8760,-10484.922,866564
8761,-15272.831,866664
8762,-19480.865,866764
8763,-6009.927,866864
8764,-4650.6807,866964
8765,-47751.81,867064
8766,-15213.505,867164
8767,-3165.2239,867264
8768,-11856.146,867364
8769,-12191.686,867464
8770,-12284.308,867564
8771,-3960.4302,867664
8772,-32731.748,867764
8773,-6548.316,867864
8774,-11384.542,867964
8775,-8088.271,868064
8776,-6027.3,868164
8777,-15287.133,868264
8778,-5737.871,868364
8779,-14228.57,868464
8780,-9466.229,868564
8781,-6642.656,868664
8782,-27477.574,868764
8783,-6677.3403,868864
8784,-7393.3203,868964
8785,-7252.924,869064
8786,-25585.578,869164
8787,-10831.787,869264
8788,-5956.554,869364
8789,-8333.461,869464
8790,-39459.18,869564
8791,-15139.583,869664
8792,-7082.622,869764
8793,-7289.885,869864
8794,-36885.82,869964
8795,-5852.852,870064
8796,-10334.847,870164
8797,-8050.8755,870264
8798,-27075.344,870364
8799,-17020.098,870464
8800,-9260.244,870564
8801,-42487.72,870664
8802,-17663.297,870764
8803,-9006.82,870864
8804,-6588.8804,870964
8805,-18040.807,871064
8806,-13548.234,871164
8807,-3535.546,871264
8808,-7539.6816,871364
8809,-13466.1,871464
8810,-6927.9697,871564
8811,-8891.8955,871664
8812,-21513.266,871764
8813,-51593.457,871864
8814,-7831.619,871964
8815,-13714.999,872064
8816,-21155.934,872164
8817,-16348.122,872264
8818,-19373.027,872364
8819,-28082.367,872464
8820,-5669.696,872564
8821,-20168.025,872664
8822,-6192.4155,872764
8823,-10332.031,872864
8824,-21332.373,872964
8825,-7667.9023,873064
8826,-4149.644,873164
8827,-7717.7773,873264
8828,-13528.524,873364
8829,-49998.33,873464
8830,-7896.417,873564
8831,-18193.965,873664
8832,-7103.5166,873764
8833,-25294.14,873864
8834,-21914.406,873964
8835,-15355.197,874064
8836,-12558.312,874164
8837,-4790.4224,874264
8838,-4485.3086,874364
8839,-22206.863,874464
8840,-8460.515,874564
8841,-37324.85,874664
8842,-16347.172,874764
8843,-8579.237,874864
8844,-14703.135,874964
8845,-11930.049,875064
8846,-15056.272,875164
8847,-9258.085,875264
8848,-46194.47,875364
8849,-4245.326,875464
8850,-10412.844,875564
8851,-18359.732,875664
8852,-6931.4087,875764
8853,-20919.129,875864
8854,-11376.83,875964
8855,-12479.513,876064
8856,-9184.116,876164
8857,-10084.517,876264
8858,-11763.148,876364
8859,-9972.436,876464
8860,-9210.258,876564
8861,-17790.934,876664
8862,-10276.019,876764
8863,-21172.455,876864
8864,-5833.2876,876964
8865,-32772.76,877064
8866,-7675.92,877164
8867,-18768.15,877264
8868,-4424.695,877364
8869,-13215.275,877464
8870,-21074.957,877564
8871,-50177.875,877664
8872,-9450.953,877764
8873,-11104.436,877864
8874,-4641.4473,877964
8875,-9545.113,878064
8876,-4941.0776,878164
8877,-6233.4497,878264
8878,-6292.999,878364
8879,-16472.031,878464
8880,-14820.829,878564
8881,-15966.9375,878664
8882,-7917.9736,878764
8883,-10874.055,878864
8884,-16540.008,878964
8885,-13507.152,879064
8886,-21607.29,879164
8887,-42283.215,879264
8888,-12094.563,879364
8889,-11626.992,879464
8890,-4752.5713,879564
8891,-6539.843,879664
8892,-9044.675,879764
8893,-4447.8857,879864
8894,-23483.332,879964
8895,-11914.15,880064
8896,-10478.288,880164
8897,-45827.89,880264
8898,-32484.3,880364
8899,-2829.4067,880464
8900,-12019.007,880564
8901,-38980.656,880664
8902,-12032.657,880764
8903,-6479.197,880864
8904,-8073.4854,880964
8905,-9974.057,881064
8906,-14232.099,881164
8907,-10286.0205,881264
8908,-13058.98,881364
8909,-15704.804,881464
8910,-7015.956,881564
8911,-3387.1147,881664
8912,-10650.117,881764
8913,-9872.84,881864
8914,-8387.969,881964
8915,-12391.713,882064
8916,-4185.9375,882164
8917,-5039.2534,882264
8918,-5812.9224,882364
8919,-7377.3506,882464
8920,-15000.495,882564
8921,-18921.338,882664
8922,-12415.812,882764
8923,-4572.5464,882864
8924,-15250.64,882964
8925,-90027.43,883064
8926,-6341.1714,883164
8927,-48957.055,883264
8928,-4636.6533,883364
8929,-4763.521,883464
8930,-15339.24,883564
8931,-7361.3374,883664
8932,-4150.9766,883764
8933,-8623.591,883864
8934,-36138.457,883964
8935,-21434.86,884064
8936,-18020.428,884164
8937,-6184.3823,884264
8938,-29959.941,884364
8939,-17248.158,884464
8940,-35599.42,884564
8941,-3687.2148,884664
8942,-18645.521,884764
8943,-6153.0205,884864
8944,-21360.695,884964
8945,-16688.725,885064
8946,-7570.849,885164
8947,-18324.338,885264
8948,-15140.887,885364
8949,-9367.8,885464
8950,-105707.07,885564
8951,-12907.518,885664
8952,-19408.99,885764
8953,-104901.58,885864
8954,-7762.4478,885964
8955,-17634.672,886064
8956,-19425.428,886164
8957,-8085.324,886264
8958,-17909.814,886364
8959,-21178.393,886464
8960,-12518.766,886564
8961,-12387.879,886664
8962,-19653.648,886764
8963,-5276.54,886864
8964,-32327.643,886964
8965,-12319.052,887064
8966,-10722.088,887164
8967,-6308.5586,887264
8968,-14901.674,887364
8969,-17750.055,887464
8970,-2886.33,887564
8971,-19955.285,887664
8972,-1209.1141,887764
8973,-16421.883,887864
8974,-4673.801,887964
8975,-25095.016,888064
8976,-5848.4478,888164
8977,-6233.9814,888264
8978,-9057.645,888364
8979,-8552.521,888464
8980,-12230.234,888564
8981,-15845.144,888664
8982,-10143.789,888764
8983,-18166.3,888864
8984,-70576.54,888964
8985,-7129.787,889064
8986,-11998.751,889164
8987,-32817.59,889264
8988,-9641.974,889364
8989,-15352.718,889464
8990,-4661.982,889564
8991,-28392.697,889664
8992,-50192.03,889764
8993,-4190.761,889864
8994,-16991.021,889964
8995,-11850.134,890064
8996,-11271.529,890164
8997,-6276.965,890264
8998,-8743.563,890364
8999,-18995.137,890464
9000,-12201.353,890564
9001,-12432.121,890664
9002,-8532.167,890764
9003,-4352.6543,890864
9004,-20378.578,890964
9005,-12776.946,891064
9006,-12965.591,891164
9007,-2678.3706,891264
9008,-8838.313,891364
9009,-9371.242,891464
9010,-5089.2515,891564
9011,-8808.228,891664
9012,-3089.4656,891764
9013,-7202.777,891864
9014,-36026.953,891964
9015,-30253.059,892064
9016,-41980.71,892164
9017,-55540.246,892264
9018,-8597.337,892364
9019,-12975.581,892464
9020,-65807.71,892564
9021,-31827.428,892664
9022,-17844.01,892764
9023,-6908.384,892864
9024,-5298.155,892964
9025,-7854.49,893064
9026,-8189.2466,893164
9027,-26040.717,893264
9028,-17038.719,893364
9029,-29840.564,893464
9030,-3525.2046,893564
9031,-150482.75,893664
9032,-30136.46,893764
9033,-54706.473,893864
9034,-34032.16,893964
9035,-32105.379,894064
9036,-70631.09,894164
9037,-12671.19,894264
9038,-8960.938,894364
9039,-11147.119,894464
9040,-4494.322,894564
9041,-10526.096,894664
9042,-44359.78,894764
9043,-14795.918,894864
9044,-14957.145,894964
9045,-56818.41,895064
9046,-14321.397,895164
9047,-31409.154,895264
9048,-12107.832,895364
9049,-9158.379,895464
9050,-17324.014,895564
9051,-10760.482,895664
9052,-2975.4534,895764
9053,-24532.203,895864
9054,-12121.563,895964
9055,-10128.053,896064
9056,-12148.459,896164
9057,-18409.908,896264
9058,-42815.945,896364
9059,-6743.3696,896464
9060,-6475.5527,896564
9061,-50905.53,896664
9062,-6579.2803,896764
9063,-15298.111,896864
9064,-4015.4102,896964
9065,-6221.5923,897064
9066,-13877.408,897164
9067,-7971.1597,897264
9068,-26972.734,897364
9069,-8264.242,897464
9070,-15788.623,897564
